,model_name,runtime,load,params
67,GC,82.46244818380305,0.26953125,"(68,)"
68,GC,82.8583894812148,0.2734375,"(69,)"
69,GC,83.24534225666075,0.27734375,"(70,)"
70,GC,83.63229503210665,0.28125,"(71,)"
71,GC,84.01398111627363,0.28515625,"(72,)"
72,GC,84.3923349411541,0.2890625,"(73,)"
73,GC,84.7666816736247,0.29296875,"(74,)"
74,GC,85.1364365479397,0.296875,"(75,)"
75,GC,85.50619142225467,0.30078125,"(76,)"
76,GC,85.8722708524634,0.3046875,"(77,)"
77,GC,86.23342677621292,0.30859375,"(78,)"
78,GC,86.59458269996246,0.3125,"(79,)"
79,GC,86.955738623712,0.31640625,"(80,)"
80,GC,87.31689454746153,0.3203125,"(81,)"
81,GC,87.67805047121104,0.32421875,"(82,)"
82,GC,88.03920639496059,0.328125,"(83,)"
83,GC,88.40036231871012,0.33203125,"(84,)"
84,GC,88.76151824245966,0.3359375,"(85,)"
85,GC,89.12267416620918,0.33984375,"(86,)"
86,GC,89.4838300899587,0.34375,"(87,)"
87,GC,89.84498601370825,0.34765625,"(88,)"
88,GC,90.20614193745777,0.3515625,"(89,)"
89,GC,90.5672978612073,0.35546875,"(90,)"
90,GC,90.92845378495683,0.359375,"(91,)"
91,GC,91.28960970870635,0.36328125,"(92,)"
92,GC,91.6507656324559,0.3671875,"(93,)"
93,GC,92.00855295248624,0.37109375,"(94,)"
94,GC,92.36110992567032,0.375,"(95,)"
95,GC,92.71366689885438,0.37890625,"(96,)"
96,GC,93.06622387203845,0.3828125,"(97,)"
97,GC,93.41878084522251,0.38671875,"(98,)"
98,GC,93.77133781840658,0.390625,"(99,)"
99,GC,94.12389479159064,0.39453125,"(100,)"
100,GC,94.47645176477471,0.3984375,"(101,)"
101,GC,94.82900873795877,0.40234375,"(102,)"
102,GC,95.18156571114284,0.40625,"(103,)"
103,GC,95.53412268432689,0.41015625,"(104,)"
104,GC,95.88667965751095,0.4140625,"(105,)"
105,GC,96.23923663069505,0.41796875,"(106,)"
106,GC,96.59179360387911,0.421875,"(107,)"
107,GC,96.94435057706318,0.42578125,"(108,)"
108,GC,97.29690755024723,0.4296875,"(109,)"
109,GC,97.6494645234313,0.43359375,"(110,)"
110,GC,98.00202149661537,0.4375,"(111,)"
111,GC,98.35457846979943,0.44140625,"(112,)"
112,GC,98.7071354429835,0.4453125,"(113,)"
113,GC,99.05969241616756,0.44921875,"(114,)"
114,GC,99.41224938935162,0.453125,"(115,)"
115,GC,99.7648063625357,0.45703125,"(116,)"
116,GC,100.11736333571974,0.4609375,"(117,)"
117,GC,100.46992030890382,0.46484375,"(118,)"
118,GC,100.82247728208789,0.46875,"(119,)"
119,GC,101.17503425527195,0.47265625,"(120,)"
120,GC,101.52759122845603,0.4765625,"(121,)"
121,GC,101.88014820164008,0.48046875,"(122,)"
122,GC,102.23270517482416,0.484375,"(123,)"
123,GC,102.58526214800821,0.48828125,"(124,)"
124,GC,102.93781912119228,0.4921875,"(125,)"
125,GC,103.29037609437636,0.49609375,"(126,)"
126,GC,103.64293306756042,0.5,"(127,)"
127,GC,103.9954900407445,0.50390625,"(128,)"
128,GC,104.34804701392855,0.5078125,"(129,)"
129,GC,104.70060398711261,0.51171875,"(130,)"
130,GC,105.05316096029668,0.515625,"(131,)"
131,GC,105.40571793348074,0.51953125,"(132,)"
132,GC,105.75827490666481,0.5234375,"(133,)"
133,GC,106.11083187984889,0.52734375,"(134,)"
134,GC,106.46338885303294,0.53125,"(135,)"
135,GC,106.81594582621702,0.53515625,"(136,)"
136,GC,107.1615690213669,0.5390625,"(137,)"
137,GC,107.5055270439855,0.54296875,"(138,)"
138,GC,107.8494850666041,0.546875,"(139,)"
139,GC,108.1934430892227,0.55078125,"(140,)"
140,GC,108.53740111184132,0.5546875,"(141,)"
141,GC,108.88135913445991,0.55859375,"(142,)"
142,GC,109.2253171570785,0.5625,"(143,)"
143,GC,109.56927517969712,0.56640625,"(144,)"
144,GC,109.91323320231571,0.5703125,"(145,)"
145,GC,110.25719122493432,0.57421875,"(146,)"
146,GC,110.60114924755291,0.578125,"(147,)"
147,GC,110.9451072701715,0.58203125,"(148,)"
148,GC,111.28906529279013,0.5859375,"(149,)"
149,GC,111.6330233154087,0.58984375,"(150,)"
150,GC,111.97698133802733,0.59375,"(151,)"
151,GC,112.32093936064592,0.59765625,"(152,)"
152,GC,112.66489738326452,0.6015625,"(153,)"
153,GC,113.00885540588312,0.60546875,"(154,)"
154,GC,113.35281342850172,0.609375,"(155,)"
155,GC,113.69677145112033,0.61328125,"(156,)"
156,GC,114.04072947373892,0.6171875,"(157,)"
157,GC,114.38468749635751,0.62109375,"(158,)"
158,GC,114.72864551897612,0.625,"(159,)"
159,GC,115.07260354159472,0.62890625,"(160,)"
160,GC,115.41656156421331,0.6328125,"(161,)"
161,GC,115.76051958683192,0.63671875,"(162,)"
162,GC,116.10447760945053,0.640625,"(163,)"
163,GC,116.44843563206912,0.64453125,"(164,)"
164,GC,116.79239365468771,0.6484375,"(165,)"
165,GC,117.13635167730632,0.65234375,"(166,)"
166,GC,117.48030969992493,0.65625,"(167,)"
167,GC,117.82426772254351,0.66015625,"(168,)"
168,GC,118.16822574516213,0.6640625,"(169,)"
169,GC,118.51218376778073,0.66796875,"(170,)"
170,GC,118.85614179039932,0.671875,"(171,)"
171,GC,119.20009981301794,0.67578125,"(172,)"
172,GC,119.54405783563652,0.6796875,"(173,)"
173,GC,119.88801585825514,0.68359375,"(174,)"
174,GC,120.23197388087374,0.6875,"(175,)"
175,GC,120.57593190349233,0.69140625,"(176,)"
176,GC,120.91988992611094,0.6953125,"(177,)"
177,GC,121.26384794872953,0.69921875,"(178,)"
178,GC,121.60780597134814,0.703125,"(179,)"
179,GC,121.95176399396674,0.70703125,"(180,)"
180,GC,122.29572201658533,0.7109375,"(181,)"
181,GC,122.63968003920394,0.71484375,"(182,)"
182,GC,122.98363806182253,0.71875,"(183,)"
183,GC,123.32759608444114,0.72265625,"(184,)"
184,GC,123.67155410705973,0.7265625,"(185,)"
185,GC,124.01551212967834,0.73046875,"(186,)"
186,GC,124.35947015229694,0.734375,"(187,)"
187,GC,124.70342817491553,0.73828125,"(188,)"
188,GC,125.04738619753414,0.7421875,"(189,)"
189,GC,125.39134422015275,0.74609375,"(190,)"
190,GC,125.73530224277134,0.75,"(191,)"
191,GC,126.07926026538995,0.75390625,"(192,)"
192,GC,126.42321828800854,0.7578125,"(193,)"
193,GC,126.76717631062714,0.76171875,"(194,)"
194,GC,127.11113433324576,0.765625,"(195,)"
195,GC,127.45509235586434,0.76953125,"(196,)"
196,GC,127.79905037848296,0.7734375,"(197,)"
197,GC,128.14300840110155,0.77734375,"(198,)"
198,GC,128.48696642372016,0.78125,"(199,)"
199,GC,128.83092444633877,0.78515625,"(200,)"
200,GC,129.17488246895732,0.7890625,"(201,)"
201,GC,129.51884049157596,0.79296875,"(202,)"
202,GC,129.86279851419454,0.796875,"(203,)"
203,GC,130.20675653681315,0.80078125,"(204,)"
204,GC,130.55071455943175,0.8046875,"(205,)"
205,GC,130.89467258205036,0.80859375,"(206,)"
206,GC,131.23863060466897,0.8125,"(207,)"
207,GC,131.58258862728755,0.81640625,"(208,)"
208,GC,131.92654664990613,0.8203125,"(209,)"
209,GC,132.27050467252474,0.82421875,"(210,)"
210,GC,132.61446269514335,0.828125,"(211,)"
211,GC,132.95842071776195,0.83203125,"(212,)"
212,GC,133.30237874038056,0.8359375,"(213,)"
213,GC,133.64633676299917,0.83984375,"(214,)"
214,GC,133.99029478561778,0.84375,"(215,)"
215,GC,134.33425280823633,0.84765625,"(216,)"
216,GC,134.67821083085494,0.8515625,"(217,)"
217,GC,135.02216885347354,0.85546875,"(218,)"
218,GC,135.36612687609215,0.859375,"(219,)"
219,GC,135.71008489871076,0.86328125,"(220,)"
220,GC,136.05404292132937,0.8671875,"(221,)"
221,GC,136.39800094394795,0.87109375,"(222,)"
222,GC,136.74195896656659,0.875,"(223,)"
223,GC,137.08591698918514,0.87890625,"(224,)"
224,GC,137.42987501180377,0.8828125,"(225,)"
225,GC,137.77383303442235,0.88671875,"(226,)"
226,GC,138.11779105704096,0.890625,"(227,)"
227,GC,138.46174907965957,0.89453125,"(228,)"
228,GC,138.80570710227818,0.8984375,"(229,)"
229,GC,139.14966512489679,0.90234375,"(230,)"
230,GC,139.49362314751536,0.90625,"(231,)"
231,GC,139.83758117013394,0.91015625,"(232,)"
232,GC,140.18153919275255,0.9140625,"(233,)"
233,GC,140.52549721537116,0.91796875,"(234,)"
234,GC,140.86945523798977,0.921875,"(235,)"
235,GC,141.21341326060838,0.92578125,"(236,)"
236,GC,141.55737128322698,0.9296875,"(237,)"
237,GC,141.9013293058456,0.93359375,"(238,)"
238,GC,142.24528732846414,0.9375,"(239,)"
239,GC,142.58924535108275,0.94140625,"(240,)"
240,GC,142.93320337370136,0.9453125,"(241,)"
241,GC,143.27716139631997,0.94921875,"(242,)"
242,GC,143.62111941893858,0.953125,"(243,)"
243,GC,143.96507744155718,0.95703125,"(244,)"
244,GC,144.30903546417576,0.9609375,"(245,)"
245,GC,144.6529934867944,0.96484375,"(246,)"
246,GC,144.996951509413,0.96875,"(247,)"
247,GC,145.3409095320316,0.97265625,"(248,)"
248,GC,145.68486755465017,0.9765625,"(249,)"
249,GC,146.02882557726878,0.98046875,"(250,)"
250,GC,146.37278359988738,0.984375,"(251,)"
251,GC,146.716741622506,0.98828125,"(252,)"
252,GC,147.0606996451246,0.9921875,"(253,)"
253,GC,147.40465766774318,0.99609375,"(254,)"
254,GC,147.74861569036176,1.0,"(255,)"
255,GC,148.09257371298037,1.00390625,"(256,)"
256,SRSGC,60.3832779452372,0.0078125,"(1, 2, 1)"
257,SRSGC,60.3832779452372,0.0078125,"(1, 3, 1)"
258,SRSGC,60.3832779452372,0.0078125,"(1, 4, 1)"
259,SRSGC,60.3832779452372,0.0078125,"(1, 5, 1)"
260,SRSGC,60.3832779452372,0.0078125,"(1, 6, 1)"
261,SRSGC,60.3832779452372,0.0078125,"(1, 7, 1)"
262,SRSGC,60.3832779452372,0.0078125,"(1, 8, 1)"
263,SRSGC,60.3832779452372,0.0078125,"(1, 9, 1)"
264,SRSGC,60.3832779452372,0.0078125,"(1, 10, 1)"
265,SRSGC,60.3832779452372,0.0078125,"(1, 11, 1)"
266,SRSGC,60.3832779452372,0.0078125,"(1, 12, 1)"
267,SRSGC,60.3832779452372,0.0078125,"(1, 13, 1)"
268,SRSGC,60.3832779452372,0.0078125,"(1, 14, 1)"
269,SRSGC,60.3832779452372,0.0078125,"(1, 15, 1)"
270,SRSGC,60.3832779452372,0.0078125,"(1, 16, 1)"
271,SRSGC,60.3832779452372,0.0078125,"(1, 17, 1)"
272,SRSGC,60.3832779452372,0.0078125,"(1, 18, 1)"
273,SRSGC,60.3832779452372,0.0078125,"(1, 19, 1)"
274,SRSGC,60.3832779452372,0.0078125,"(1, 20, 1)"
275,SRSGC,60.3832779452372,0.0078125,"(1, 21, 1)"
276,SRSGC,60.3832779452372,0.0078125,"(1, 22, 1)"
277,SRSGC,60.3832779452372,0.0078125,"(1, 23, 1)"
278,SRSGC,60.3832779452372,0.0078125,"(1, 24, 1)"
279,SRSGC,60.3832779452372,0.0078125,"(1, 25, 1)"
280,SRSGC,60.3832779452372,0.0078125,"(1, 26, 1)"
281,SRSGC,60.3832779452372,0.0078125,"(1, 27, 1)"
282,SRSGC,60.3832779452372,0.0078125,"(1, 28, 1)"
283,SRSGC,60.3832779452372,0.0078125,"(1, 29, 1)"
284,SRSGC,60.3832779452372,0.0078125,"(1, 30, 1)"
285,SRSGC,60.3832779452372,0.0078125,"(1, 31, 1)"
286,SRSGC,60.3832779452372,0.0078125,"(1, 32, 1)"
287,SRSGC,60.3832779452372,0.0078125,"(1, 33, 1)"
288,SRSGC,60.3832779452372,0.0078125,"(1, 34, 1)"
289,SRSGC,60.3832779452372,0.0078125,"(1, 35, 1)"
290,SRSGC,60.3832779452372,0.0078125,"(1, 36, 1)"
291,SRSGC,60.3832779452372,0.0078125,"(1, 37, 1)"
292,SRSGC,60.3832779452372,0.0078125,"(1, 38, 1)"
293,SRSGC,60.3832779452372,0.0078125,"(1, 39, 1)"
294,SRSGC,60.3832779452372,0.0078125,"(1, 40, 1)"
295,SRSGC,60.3832779452372,0.0078125,"(2, 3, 1)"
296,SRSGC,60.3832779452372,0.0078125,"(2, 5, 1)"
297,SRSGC,60.3832779452372,0.0078125,"(2, 7, 1)"
298,SRSGC,60.3832779452372,0.0078125,"(2, 9, 1)"
299,SRSGC,60.3832779452372,0.0078125,"(2, 11, 1)"
300,SRSGC,60.3832779452372,0.0078125,"(2, 13, 1)"
301,SRSGC,60.3832779452372,0.0078125,"(2, 15, 1)"
302,SRSGC,60.3832779452372,0.0078125,"(2, 17, 1)"
303,SRSGC,60.3832779452372,0.0078125,"(2, 19, 1)"
304,SRSGC,60.3832779452372,0.0078125,"(2, 21, 1)"
305,SRSGC,60.3832779452372,0.0078125,"(2, 23, 1)"
306,SRSGC,60.3832779452372,0.0078125,"(2, 25, 1)"
307,SRSGC,60.3832779452372,0.0078125,"(2, 27, 1)"
308,SRSGC,60.3832779452372,0.0078125,"(2, 29, 1)"
309,SRSGC,60.3832779452372,0.0078125,"(2, 31, 1)"
310,SRSGC,60.3832779452372,0.0078125,"(2, 33, 1)"
311,SRSGC,60.3832779452372,0.0078125,"(2, 35, 1)"
312,SRSGC,60.3832779452372,0.0078125,"(2, 37, 1)"
313,SRSGC,60.3832779452372,0.0078125,"(2, 39, 1)"
314,SRSGC,60.3832779452372,0.0078125,"(3, 4, 1)"
315,SRSGC,60.3832779452372,0.0078125,"(3, 7, 1)"
316,SRSGC,60.3832779452372,0.0078125,"(3, 10, 1)"
317,SRSGC,60.3832779452372,0.0078125,"(3, 13, 1)"
318,SRSGC,60.3832779452372,0.0078125,"(3, 16, 1)"
319,SRSGC,60.3832779452372,0.0078125,"(3, 19, 1)"
320,SRSGC,60.3832779452372,0.0078125,"(3, 22, 1)"
321,SRSGC,60.3832779452372,0.0078125,"(3, 25, 1)"
322,SRSGC,60.3832779452372,0.0078125,"(3, 28, 1)"
323,SRSGC,60.3832779452372,0.0078125,"(3, 31, 1)"
324,SRSGC,60.3832779452372,0.0078125,"(3, 34, 1)"
325,SRSGC,60.3832779452372,0.0078125,"(3, 37, 1)"
326,SRSGC,60.3832779452372,0.0078125,"(3, 40, 1)"
327,SRSGC,60.3832779452372,0.0078125,"(4, 5, 1)"
328,SRSGC,60.3832779452372,0.0078125,"(4, 9, 1)"
329,SRSGC,60.3832779452372,0.0078125,"(4, 13, 1)"
330,SRSGC,60.3832779452372,0.0078125,"(4, 17, 1)"
331,SRSGC,60.3832779452372,0.0078125,"(4, 21, 1)"
332,SRSGC,60.3832779452372,0.0078125,"(4, 25, 1)"
333,SRSGC,60.3832779452372,0.0078125,"(4, 29, 1)"
334,SRSGC,60.3832779452372,0.0078125,"(4, 33, 1)"
335,SRSGC,60.3832779452372,0.0078125,"(4, 37, 1)"
336,SRSGC,60.237461846368134,0.0078125,"(1, 2, 2)"
337,SRSGC,60.237461846368134,0.0078125,"(1, 3, 2)"
338,SRSGC,60.237461846368134,0.0078125,"(1, 4, 2)"
339,SRSGC,60.237461846368134,0.0078125,"(1, 5, 2)"
340,SRSGC,60.237461846368134,0.0078125,"(1, 6, 2)"
341,SRSGC,60.237461846368134,0.0078125,"(1, 7, 2)"
342,SRSGC,60.237461846368134,0.0078125,"(1, 8, 2)"
343,SRSGC,60.237461846368134,0.0078125,"(1, 9, 2)"
344,SRSGC,60.237461846368134,0.0078125,"(1, 10, 2)"
345,SRSGC,60.237461846368134,0.0078125,"(1, 11, 2)"
346,SRSGC,60.237461846368134,0.0078125,"(1, 12, 2)"
347,SRSGC,60.237461846368134,0.0078125,"(1, 13, 2)"
348,SRSGC,60.237461846368134,0.0078125,"(1, 14, 2)"
349,SRSGC,60.237461846368134,0.0078125,"(1, 15, 2)"
350,SRSGC,60.237461846368134,0.0078125,"(1, 16, 2)"
351,SRSGC,60.237461846368134,0.0078125,"(1, 17, 2)"
352,SRSGC,60.237461846368134,0.0078125,"(1, 18, 2)"
353,SRSGC,60.237461846368134,0.0078125,"(1, 19, 2)"
354,SRSGC,60.237461846368134,0.0078125,"(1, 20, 2)"
355,SRSGC,60.237461846368134,0.0078125,"(1, 21, 2)"
356,SRSGC,60.237461846368134,0.0078125,"(1, 22, 2)"
357,SRSGC,60.237461846368134,0.0078125,"(1, 23, 2)"
358,SRSGC,60.237461846368134,0.0078125,"(1, 24, 2)"
359,SRSGC,60.237461846368134,0.0078125,"(1, 25, 2)"
360,SRSGC,60.237461846368134,0.0078125,"(1, 26, 2)"
361,SRSGC,60.237461846368134,0.0078125,"(1, 27, 2)"
362,SRSGC,60.237461846368134,0.0078125,"(1, 28, 2)"
363,SRSGC,60.237461846368134,0.0078125,"(1, 29, 2)"
364,SRSGC,60.237461846368134,0.0078125,"(1, 30, 2)"
365,SRSGC,60.237461846368134,0.0078125,"(1, 31, 2)"
366,SRSGC,60.237461846368134,0.0078125,"(1, 32, 2)"
367,SRSGC,60.237461846368134,0.0078125,"(1, 33, 2)"
368,SRSGC,60.237461846368134,0.0078125,"(1, 34, 2)"
369,SRSGC,60.237461846368134,0.0078125,"(1, 35, 2)"
370,SRSGC,60.237461846368134,0.0078125,"(1, 36, 2)"
371,SRSGC,60.237461846368134,0.0078125,"(1, 37, 2)"
372,SRSGC,60.237461846368134,0.0078125,"(1, 38, 2)"
373,SRSGC,60.237461846368134,0.0078125,"(1, 39, 2)"
374,SRSGC,60.237461846368134,0.0078125,"(1, 40, 2)"
375,SRSGC,60.237461846368134,0.0078125,"(2, 3, 2)"
376,SRSGC,60.237461846368134,0.0078125,"(2, 5, 2)"
377,SRSGC,60.237461846368134,0.0078125,"(2, 7, 2)"
378,SRSGC,60.237461846368134,0.0078125,"(2, 9, 2)"
379,SRSGC,60.237461846368134,0.0078125,"(2, 11, 2)"
380,SRSGC,60.237461846368134,0.0078125,"(2, 13, 2)"
381,SRSGC,60.237461846368134,0.0078125,"(2, 15, 2)"
382,SRSGC,60.237461846368134,0.0078125,"(2, 17, 2)"
383,SRSGC,60.237461846368134,0.0078125,"(2, 19, 2)"
384,SRSGC,60.237461846368134,0.0078125,"(2, 21, 2)"
385,SRSGC,60.237461846368134,0.0078125,"(2, 23, 2)"
386,SRSGC,60.237461846368134,0.0078125,"(2, 25, 2)"
387,SRSGC,60.237461846368134,0.0078125,"(2, 27, 2)"
388,SRSGC,60.237461846368134,0.0078125,"(2, 29, 2)"
389,SRSGC,60.237461846368134,0.0078125,"(2, 31, 2)"
390,SRSGC,60.237461846368134,0.0078125,"(2, 33, 2)"
391,SRSGC,60.237461846368134,0.0078125,"(2, 35, 2)"
392,SRSGC,60.237461846368134,0.0078125,"(2, 37, 2)"
393,SRSGC,60.237461846368134,0.0078125,"(2, 39, 2)"
394,SRSGC,60.237461846368134,0.0078125,"(3, 4, 2)"
395,SRSGC,60.237461846368134,0.0078125,"(3, 7, 2)"
396,SRSGC,60.237461846368134,0.0078125,"(3, 10, 2)"
397,SRSGC,60.237461846368134,0.0078125,"(3, 13, 2)"
398,SRSGC,60.237461846368134,0.0078125,"(3, 16, 2)"
399,SRSGC,60.237461846368134,0.0078125,"(3, 19, 2)"
400,SRSGC,60.237461846368134,0.0078125,"(3, 22, 2)"
401,SRSGC,60.237461846368134,0.0078125,"(3, 25, 2)"
402,SRSGC,60.237461846368134,0.0078125,"(3, 28, 2)"
403,SRSGC,60.237461846368134,0.0078125,"(3, 31, 2)"
404,SRSGC,60.237461846368134,0.0078125,"(3, 34, 2)"
405,SRSGC,60.237461846368134,0.0078125,"(3, 37, 2)"
406,SRSGC,60.237461846368134,0.0078125,"(3, 40, 2)"
407,SRSGC,60.237461846368134,0.0078125,"(4, 5, 2)"
408,SRSGC,60.237461846368134,0.0078125,"(4, 9, 2)"
409,SRSGC,60.237461846368134,0.0078125,"(4, 13, 2)"
410,SRSGC,60.237461846368134,0.0078125,"(4, 17, 2)"
411,SRSGC,60.237461846368134,0.0078125,"(4, 21, 2)"
412,SRSGC,60.237461846368134,0.0078125,"(4, 25, 2)"
413,SRSGC,60.237461846368134,0.0078125,"(4, 29, 2)"
414,SRSGC,60.237461846368134,0.0078125,"(4, 33, 2)"
415,SRSGC,60.237461846368134,0.0078125,"(4, 37, 2)"
416,SRSGC,60.47094417124859,0.01171875,"(1, 2, 3)"
417,SRSGC,62.30622284862999,0.0078125,"(1, 3, 3)"
418,SRSGC,62.30622284862999,0.0078125,"(1, 4, 3)"
419,SRSGC,62.30622284862999,0.0078125,"(1, 5, 3)"
420,SRSGC,62.30622284862999,0.0078125,"(1, 6, 3)"
421,SRSGC,62.30622284862999,0.0078125,"(1, 7, 3)"
422,SRSGC,62.30622284862999,0.0078125,"(1, 8, 3)"
423,SRSGC,62.30622284862999,0.0078125,"(1, 9, 3)"
424,SRSGC,62.30622284862999,0.0078125,"(1, 10, 3)"
425,SRSGC,62.30622284862999,0.0078125,"(1, 11, 3)"
426,SRSGC,62.30622284862999,0.0078125,"(1, 12, 3)"
427,SRSGC,62.30622284862999,0.0078125,"(1, 13, 3)"
428,SRSGC,62.30622284862999,0.0078125,"(1, 14, 3)"
429,SRSGC,62.30622284862999,0.0078125,"(1, 15, 3)"
430,SRSGC,62.30622284862999,0.0078125,"(1, 16, 3)"
431,SRSGC,62.30622284862999,0.0078125,"(1, 17, 3)"
432,SRSGC,62.30622284862999,0.0078125,"(1, 18, 3)"
433,SRSGC,62.30622284862999,0.0078125,"(1, 19, 3)"
434,SRSGC,62.30622284862999,0.0078125,"(1, 20, 3)"
435,SRSGC,62.30622284862999,0.0078125,"(1, 21, 3)"
436,SRSGC,62.30622284862999,0.0078125,"(1, 22, 3)"
437,SRSGC,62.30622284862999,0.0078125,"(1, 23, 3)"
438,SRSGC,62.30622284862999,0.0078125,"(1, 24, 3)"
439,SRSGC,62.30622284862999,0.0078125,"(1, 25, 3)"
440,SRSGC,62.30622284862999,0.0078125,"(1, 26, 3)"
441,SRSGC,62.30622284862999,0.0078125,"(1, 27, 3)"
442,SRSGC,62.30622284862999,0.0078125,"(1, 28, 3)"
443,SRSGC,62.30622284862999,0.0078125,"(1, 29, 3)"
444,SRSGC,62.30622284862999,0.0078125,"(1, 30, 3)"
445,SRSGC,62.30622284862999,0.0078125,"(1, 31, 3)"
446,SRSGC,62.30622284862999,0.0078125,"(1, 32, 3)"
447,SRSGC,62.30622284862999,0.0078125,"(1, 33, 3)"
448,SRSGC,62.30622284862999,0.0078125,"(1, 34, 3)"
449,SRSGC,62.30622284862999,0.0078125,"(1, 35, 3)"
450,SRSGC,62.30622284862999,0.0078125,"(1, 36, 3)"
451,SRSGC,62.30622284862999,0.0078125,"(1, 37, 3)"
452,SRSGC,62.30622284862999,0.0078125,"(1, 38, 3)"
453,SRSGC,60.237461846368134,0.0078125,"(1, 39, 3)"
454,SRSGC,60.237461846368134,0.0078125,"(1, 40, 3)"
455,SRSGC,62.675977722944985,0.01171875,"(2, 3, 3)"
456,SRSGC,62.30622284862999,0.0078125,"(2, 5, 3)"
457,SRSGC,62.30622284862999,0.0078125,"(2, 7, 3)"
458,SRSGC,62.30622284862999,0.0078125,"(2, 9, 3)"
459,SRSGC,62.30622284862999,0.0078125,"(2, 11, 3)"
460,SRSGC,62.30622284862999,0.0078125,"(2, 13, 3)"
461,SRSGC,62.30622284862999,0.0078125,"(2, 15, 3)"
462,SRSGC,62.30622284862999,0.0078125,"(2, 17, 3)"
463,SRSGC,62.30622284862999,0.0078125,"(2, 19, 3)"
464,SRSGC,62.30622284862999,0.0078125,"(2, 21, 3)"
465,SRSGC,62.30622284862999,0.0078125,"(2, 23, 3)"
466,SRSGC,62.30622284862999,0.0078125,"(2, 25, 3)"
467,SRSGC,62.30622284862999,0.0078125,"(2, 27, 3)"
468,SRSGC,62.30622284862999,0.0078125,"(2, 29, 3)"
469,SRSGC,62.30622284862999,0.0078125,"(2, 31, 3)"
470,SRSGC,62.30622284862999,0.0078125,"(2, 33, 3)"
471,SRSGC,62.30622284862999,0.0078125,"(2, 35, 3)"
472,SRSGC,62.30622284862999,0.0078125,"(2, 37, 3)"
